STATION,STATION_NAME,elev_m,lat_dd,lon_dd,date,MDPR,Source Flag,Time of Observation,DAPR,Source Flag,Time of Observation,PRCP,Measurement Flag,Source Flag,Time of Observation,TMAX,Quality Flag,Source Flag,Time of Observation,TMIN,Quality Flag,Source Flag,Time of Observation
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120225,-9999, ,9999,-9999, ,9999,-9999, , ,9999,161,I,K,1600,67, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120226,-9999, ,9999,-9999, ,9999,-9999, , ,9999,150, ,K,1600,-22, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120227,-9999, ,9999,-9999, ,9999,-9999, , ,9999,139, ,K,1600,-17, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120228,-9999, ,9999,-9999, ,9999,-9999, , ,9999,117,I,K,1600,6, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120229,-9999, ,9999,-9999, ,9999,102, ,K,1600,106, ,K,1600,72, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120301,-9999, ,9999,-9999, ,9999,114, ,K,1600,133, ,K,1600,50, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120302,-9999, ,9999,-9999, ,9999,-9999, , ,9999,194, ,K,1600,22, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120303,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120304,-9999, ,9999,-9999, ,9999,-9999, , ,9999,228, ,K,1600,33, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120305,-9999, ,9999,-9999, ,9999,-9999, , ,9999,217, ,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120306,-9999, ,9999,-9999, ,9999,-9999, , ,9999,144,I,K,1600,61, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120307,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200, ,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120308,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200, ,K,1600,6, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120309,-9999, ,9999,-9999, ,9999,-9999, , ,9999,217, ,K,1600,128,S,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120310,-9999, ,9999,-9999, ,9999,-9999, , ,9999,167,I,K,1600,22, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120311,-9999, ,9999,-9999, ,9999,3, ,K,1600,144, ,K,1600,67, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120312,-9999, ,9999,-9999, ,9999,-9999, , ,9999,144, ,K,1600,11, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120313,-9999, ,9999,-9999, ,9999,175, ,K,1600,117,I,K,1600,72, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120314,-9999, ,9999,-9999, ,9999,328, ,K,1600,133, ,K,1600,128,I,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120315,-9999, ,9999,-9999, ,9999,81, ,K,1600,161, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120316,-9999, ,9999,-9999, ,9999,191, ,K,1600,133, ,K,1600,106, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120317,-9999, ,9999,-9999, ,9999,132, ,K,1600,117, ,K,1600,-6, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120318,-9999, ,9999,-9999, ,9999,-9999, , ,9999,117, ,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120319,-9999, ,9999,-9999, ,9999,-9999, , ,9999,133, ,K,1600,11, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120320,-9999, ,9999,-9999, ,9999,-9999, , ,9999,167, ,K,1600,50, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120321,-9999, ,9999,-9999, ,9999,-9999, , ,9999,206, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120322,-9999, ,9999,-9999, ,9999,-9999, , ,9999,156,I,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120323,-9999, ,9999,-9999, ,9999,-9999, , ,9999,156, ,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120324,-9999, ,9999,-9999, ,9999,76, ,K,1600,89,I,K,1600,22, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120325,-9999, ,9999,-9999, ,9999,279, ,K,1600,133, ,K,1600,50, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120326,-9999, ,9999,-9999, ,9999,-9999, , ,9999,139, ,K,1600,6, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120327,-9999, ,9999,-9999, ,9999,86, ,K,1600,117,I,K,1600,-9999, , ,9999
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120328,-9999, ,9999,-9999, ,9999,218, ,K,1600,172, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120329,-9999, ,9999,-9999, ,9999,-9999, , ,9999,172, ,K,1600,72, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120330,-9999, ,9999,-9999, ,9999,-9999, , ,9999,167, ,K,1600,72, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120331,-9999, ,9999,-9999, ,9999,89, ,K,1600,144,I,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120401,-9999, ,9999,-9999, ,9999,61, ,K,1600,150, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120402,-9999, ,9999,-9999, ,9999,-9999, , ,9999,189, ,K,1600,33, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120403,-9999, ,9999,-9999, ,9999,-9999, , ,9999,183, ,K,1600,56, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120404,-9999, ,9999,-9999, ,9999,-9999, , ,9999,144,I,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120405,-9999, ,9999,-9999, ,9999,-9999, , ,9999,139, ,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120406,-9999, ,9999,-9999, ,9999,-9999, , ,9999,161, ,K,1600,6, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120407,-9999, ,9999,-9999, ,9999,-9999, , ,9999,189, ,K,1600,6, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120408,-9999, ,9999,-9999, ,9999,-9999, , ,9999,206, ,K,1600,28, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120409,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200, ,K,1600,33, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120410,-9999, ,9999,-9999, ,9999,160, ,K,1600,122,I,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120411,-9999, ,9999,-9999, ,9999,23, ,K,1600,161, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120412,-9999, ,9999,-9999, ,9999,102, ,K,1600,150, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120413,-9999, ,9999,-9999, ,9999,102, ,K,1600,128, ,K,1600,106,I,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120414,-9999, ,9999,-9999, ,9999,-9999, , ,9999,178, ,K,1600,61, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120415,-9999, ,9999,-9999, ,9999,-9999, , ,9999,194, ,K,1600,56, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120416,-9999, ,9999,-9999, ,9999,-9999, , ,9999,194, ,K,1600,56, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120417,-9999, ,9999,-9999, ,9999,-9999, , ,9999,178, ,K,1600,56, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120418,-9999, ,9999,-9999, ,9999,-9999, , ,9999,206, ,K,1600,89, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120419,-9999, ,9999,-9999, ,9999,-9999, , ,9999,250, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120420,-9999, ,9999,-9999, ,9999,-9999, , ,9999,294, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120421,-9999, ,9999,-9999, ,9999,-9999, , ,9999,306, ,K,1600,194, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120422,-9999, ,9999,-9999, ,9999,-9999, , ,9999,261,I,K,1600,150, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120423,-9999, ,9999,-9999, ,9999,-9999, , ,9999,183,I,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120424,-9999, ,9999,-9999, ,9999,-9999, , ,9999,217, ,K,1600,133, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120425,-9999, ,9999,-9999, ,9999,-9999, , ,9999,222, ,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120426,-9999, ,9999,-9999, ,9999,13, ,K,1600,161,I,K,1600,122, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120427,-9999, ,9999,-9999, ,9999,3, ,K,1600,200, ,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120428,-9999, ,9999,-9999, ,9999,-9999, , ,9999,244, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120429,-9999, ,9999,-9999, ,9999,-9999, , ,9999,272, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120430,-9999, ,9999,-9999, ,9999,-9999, , ,9999,244,I,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120501,-9999, ,9999,-9999, ,9999,-9999, , ,9999,206,I,K,1600,61, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120502,-9999, ,9999,-9999, ,9999,-9999, , ,9999,194, ,K,1600,44, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120503,-9999, ,9999,-9999, ,9999,20, ,K,1600,144,I,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120504,-9999, ,9999,-9999, ,9999,18, ,K,1600,183, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120505,-9999, ,9999,-9999, ,9999,-9999, , ,9999,256, ,K,1600,61, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120506,-9999, ,9999,-9999, ,9999,-9999, , ,9999,283, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120507,-9999, ,9999,-9999, ,9999,-9999, , ,9999,294, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120508,-9999, ,9999,-9999, ,9999,-9999, , ,9999,306, ,K,1600,172, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120509,-9999, ,9999,-9999, ,9999,-9999, , ,9999,278,I,K,1600,50, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120510,-9999, ,9999,-9999, ,9999,-9999, , ,9999,272, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120511,-9999, ,9999,-9999, ,9999,-9999, , ,9999,294, ,K,1600,189, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120512,-9999, ,9999,-9999, ,9999,-9999, , ,9999,283, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120513,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200,I,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120514,-9999, ,9999,-9999, ,9999,-9999, , ,9999,211, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120515,-9999, ,9999,-9999, ,9999,-9999, , ,9999,228, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120516,-9999, ,9999,-9999, ,9999,-9999, , ,9999,239, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120517,-9999, ,9999,-9999, ,9999,-9999, , ,9999,217,I,K,1600,106, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120518,-9999, ,9999,-9999, ,9999,-9999, , ,9999,256, ,K,1600,67, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120519,-9999, ,9999,-9999, ,9999,-9999, , ,9999,272, ,K,1600,67, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120520,-9999, ,9999,-9999, ,9999,-9999, , ,9999,289, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120521,-9999, ,9999,-9999, ,9999,-9999, , ,9999,278, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120522,-9999, ,9999,-9999, ,9999,-9999, , ,9999,239,I,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120523,-9999, ,9999,-9999, ,9999,-9999, , ,9999,256, ,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120524,-9999, ,9999,-9999, ,9999,-9999, , ,9999,239, ,K,1600,122, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120525,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200,I,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120526,-9999, ,9999,-9999, ,9999,-9999, , ,9999,211, ,K,1600,144, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120527,-9999, ,9999,-9999, ,9999,-9999, , ,9999,211, ,K,1600,61, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120528,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200, ,K,1600,133, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120529,-9999, ,9999,-9999, ,9999,-9999, , ,9999,244, ,K,1600,56, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120530,-9999, ,9999,-9999, ,9999,-9999, , ,9999,322, ,K,1600,-9999, , ,9999
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120605,-9999, ,9999,-9999, ,9999,8, ,K,1600,211, ,K,1600,72, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120606,-9999, ,9999,-9999, ,9999,-9999, , ,9999,239, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120607,-9999, ,9999,-9999, ,9999,-9999, , ,9999,256, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120608,-9999, ,9999,-9999, ,9999,-9999, , ,9999,244, ,K,1600,122, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120609,-9999, ,9999,-9999, ,9999,-9999, , ,9999,278, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120610,-9999, ,9999,-9999, ,9999,-9999, , ,9999,333, ,K,1600,194, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120611,-9999, ,9999,-9999, ,9999,-9999, , ,9999,339, ,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120612,-9999, ,9999,-9999, ,9999,-9999, , ,9999,339, ,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120613,-9999, ,9999,-9999, ,9999,-9999, , ,9999,333, ,K,1600,106, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120614,-9999, ,9999,-9999, ,9999,-9999, , ,9999,300, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120615,-9999, ,9999,-9999, ,9999,-9999, , ,9999,317, ,K,1600,89, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120616,-9999, ,9999,-9999, ,9999,-9999, , ,9999,383, ,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120617,-9999, ,9999,-9999, ,9999,-9999, , ,9999,300,I,K,1600,150, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120618,-9999, ,9999,-9999, ,9999,-9999, , ,9999,306, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120619,-9999, ,9999,-9999, ,9999,-9999, , ,9999,306, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120620,-9999, ,9999,-9999, ,9999,-9999, , ,9999,333, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120621,-9999, ,9999,-9999, ,9999,-9999, , ,9999,189,I,K,1600,161, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120622,-9999, ,9999,-9999, ,9999,-9999, , ,9999,183, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120623,-9999, ,9999,-9999, ,9999,-9999, , ,9999,200, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120624,-9999, ,9999,-9999, ,9999,-9999, , ,9999,211, ,K,1600,61, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120625,-9999, ,9999,-9999, ,9999,-9999, , ,9999,261, ,K,1600,67, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120626,-9999, ,9999,-9999, ,9999,-9999, , ,9999,261, ,K,1600,67, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120627,-9999, ,9999,-9999, ,9999,-9999, , ,9999,294, ,K,1600,89, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120628,-9999, ,9999,-9999, ,9999,-9999, , ,9999,272, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120629,-9999, ,9999,-9999, ,9999,-9999, , ,9999,250, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120630,-9999, ,9999,-9999, ,9999,-9999, , ,9999,261, ,K,1600,89, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120701,-9999, ,9999,-9999, ,9999,0, ,K,1600,261, ,K,1600,178, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120702,-9999, ,9999,-9999, ,9999,0, ,K,1600,267, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120703,-9999, ,9999,-9999, ,9999,0, ,K,1600,278, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120704,-9999, ,9999,-9999, ,9999,0, ,K,1600,261, ,K,1600,172, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120705,-9999, ,9999,-9999, ,9999,0, ,K,1600,250, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120706,-9999, ,9999,-9999, ,9999,0, ,K,1600,283, ,K,1600,83, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120707,-9999, ,9999,-9999, ,9999,0, ,K,1600,339, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120708,-9999, ,9999,-9999, ,9999,0, ,K,1600,294,I,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120709,-9999, ,9999,-9999, ,9999,0, ,K,1600,300, ,K,1600,106, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120710,-9999, ,9999,-9999, ,9999,0, ,K,1600,344, ,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120711,-9999, ,9999,-9999, ,9999,0, ,K,1600,356, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120712,-9999, ,9999,-9999, ,9999,0, ,K,1600,294,I,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120713,-9999, ,9999,-9999, ,9999,0, ,K,1600,244,I,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120714,-9999, ,9999,-9999, ,9999,0, ,K,1600,256, ,K,1600,122, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120715,-9999, ,9999,-9999, ,9999,0, ,K,1600,294, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120716,-9999, ,9999,-9999, ,9999,0, ,K,1600,283, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120717,-9999, ,9999,-9999, ,9999,0, ,K,1600,194,I,K,1600,133, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120718,-9999, ,9999,-9999, ,9999,0, ,K,1600,244, ,K,1600,78, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120719,-9999, ,9999,-9999, ,9999,0, ,K,1600,250, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120720,-9999, ,9999,-9999, ,9999,0, ,K,1600,317, ,K,1600,106, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120721,-9999, ,9999,-9999, ,9999,0, ,K,1600,361, ,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120722,-9999, ,9999,-9999, ,9999,0, ,K,1600,306,I,K,1600,122, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120723,-9999, ,9999,-9999, ,9999,0, ,K,1600,256,I,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120724,-9999, ,9999,-9999, ,9999,0, ,K,1600,283, ,K,1600,128, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120725,-9999, ,9999,-9999, ,9999,0, ,K,1600,267,I,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120726,-9999, ,9999,-9999, ,9999,0, ,K,1600,250,I,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120727,-9999, ,9999,-9999, ,9999,0, ,K,1600,244, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120728,-9999, ,9999,-9999, ,9999,0, ,K,1600,283, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120729,-9999, ,9999,-9999, ,9999,0, ,K,1600,261,I,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120730,-9999, ,9999,-9999, ,9999,0, ,K,1600,333, ,K,1600,133, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120731,-9999, ,9999,-9999, ,9999,0, ,K,1600,294,I,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120801,-9999, ,9999,-9999, ,9999,0, ,K,1600,306, ,K,1600,94, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120802,-9999, ,9999,-9999, ,9999,0, ,K,1600,306, ,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120803,-9999, ,9999,-9999, ,9999,0, ,K,1600,256,I,K,1600,111, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120804,-9999, ,9999,-9999, ,9999,0, ,K,1600,244, ,K,1600,117, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120805,-9999, ,9999,-9999, ,9999,0, ,K,1600,261, ,K,1600,144, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120806,-9999, ,9999,-9999, ,9999,0, ,K,1600,300, ,K,1600,133, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120807,-9999, ,9999,-9999, ,9999,0, ,K,1600,333, ,K,1600,100, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120808,-9999, ,9999,-9999, ,9999,0, ,K,1600,333, ,K,1600,89, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120809,-9999, ,9999,-9999, ,9999,0, ,K,1600,339, ,K,1600,106, ,K,1600
GHCND:USC00048351,SONOMA CA US,29.6,38.29944,-122.46222,20120810,-9999, ,9999,-9999, ,9999,0, ,K,1600,344, ,K,1600,117, ,K,1600
